Datetime,Adj Close,Close,High,Low,Open,Volume,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,SMA_20,SMA_50
2025-06-13 13:30:00+00:00,142.65499877929688,142.65499877929688,143.5800018310547,141.0749969482422,142.47999572753906,103398261,58.4861625396216,2.729337341814869,-0.3540438960810061,3.083381237895875,141.5539405822754,135.79039413452148
2025-06-13 17:30:00+00:00,141.9600067138672,141.9600067138672,142.8498992919922,140.85499572753906,142.65499877929688,59554062,56.06006738545263,2.4659430702024565,-0.493950534154735,2.9598936043571915,141.90994110107422,136.2821942138672
2025-06-16 13:30:00+00:00,145.625,145.625,146.1750030517578,143.20010375976562,143.34500122070312,120532858,64.43771957682655,2.5238422583434783,-0.3488410768109706,2.872683335154449,142.31269073486328,136.86609420776367
2025-06-16 17:30:00+00:00,144.6699981689453,144.6699981689453,145.6999969482422,144.27000427246094,145.625,44334724,61.16519434451727,2.464260652747697,-0.3267381459254017,2.790998798673099,142.67769088745118,137.4270802307129
2025-06-17 13:30:00+00:00,144.8300018310547,144.8300018310547,145.22000122070312,144.0200958251953,144.49000549316406,80962818,61.51781919811012,2.40226099003894,-0.3109902469073273,2.713251236946267,142.83844070434571,137.87045028686524
2025-06-17 17:30:00+00:00,144.0399932861328,144.0399932861328,145.07000732421875,143.77999877929688,144.82000732421875,40531323,58.684461187313225,2.2632889374381477,-0.3599698396064958,2.6232587770446436,142.9769401550293,138.2914501953125
2025-06-18 13:30:00+00:00,145.13499450683594,145.13499450683594,145.6199951171875,143.1199951171875,144.0050048828125,78472161,61.3421590952735,2.2159657578504266,-0.3258344153553736,2.5418001732058,143.19419021606444,138.57744995117187
2025-06-18 17:30:00+00:00,145.47000122070312,145.47000122070312,145.60000610351562,143.91000366210938,145.13499450683594,60308646,62.14447437861585,2.180360203919548,-0.2891519754290015,2.4695121793485497,143.37618560791014,138.89005004882813
2025-06-20 13:30:00+00:00,143.48500061035156,143.48500061035156,146.1999969482422,142.64999389648438,145.43499755859375,141508839,54.87690926740201,1.969269077889578,-0.4001944811671776,2.3694635590567557,143.47150039672852,139.07054992675782
2025-06-20 17:30:00+00:00,143.77999877929688,143.77999877929688,144.32000732421875,143.13999938964844,143.49000549316406,42988490,55.70594867701179,1.8049750971507592,-0.4515907695247971,2.2565658666755564,143.66300048828126,139.23920776367189
2025-06-23 13:30:00+00:00,144.4058074951172,144.4058074951172,144.44000244140625,142.02999877929688,142.47999572753906,96117886,57.49026443326284,1.7056072878948785,-0.4407668630245425,2.1463741509194207,143.7775405883789,139.40292388916015
2025-06-23 17:30:00+00:00,144.1750030517578,144.1750030517578,144.74000549316406,143.66180419921875,144.40499877929688,42683108,56.58491914227848,1.5899061451285093,-0.4451744046327293,2.0350805497612385,143.90179061889648,139.58842407226564
2025-06-24 13:30:00+00:00,147.19500732421875,147.19500732421875,147.89999389648438,145.5,145.55999755859375,109014955,64.46936217810081,1.722050534836853,-0.2504240119395082,1.9724745467763616,144.12304077148437,139.81588836669923
2025-06-24 17:30:00+00:00,147.8300018310547,147.8300018310547,147.9600067138672,147.1699981689453,147.19000244140625,43100905,65.8727533840411,1.85661278903018,-0.0926894061969454,1.9493021952271257,144.3870407104492,140.06608825683594
2025-06-25 13:30:00+00:00,153.89999389648438,153.89999389648438,153.92999267578125,149.27999877929688,149.30999755859375,169727113,75.73795538717359,2.4250969673181544,0.380635817672823,2.0444611496453313,144.94929046630858,140.43858825683594
2025-06-25 17:30:00+00:00,154.30999755859375,154.30999755859375,154.4499969482422,153.18020629882812,153.90589904785156,77791715,76.23762041816697,2.87556096646054,0.6648798534521672,2.210681113008373,145.46729049682617,140.81498809814454
2025-06-26 13:30:00+00:00,156.02999877929688,156.02999877929688,156.71499633789062,154.03500366210938,155.97500610351562,132794394,78.26031584400565,3.3329267501585775,0.8977965097201634,2.435130240438414,146.08329010009766,141.25348815917968
2025-06-26 17:30:00+00:00,155.0800018310547,155.0800018310547,156.49000549316406,154.875,156.03990173339844,50704806,74.48885171729955,3.577496462311103,0.913892977498151,2.663603484812952,146.69529037475587,141.66748809814453
2025-06-27 13:30:00+00:00,157.48500061035156,157.48500061035156,158.7100067138672,155.25999450683594,156.0,125382980,77.45139917876668,3.920193473174407,1.005271990689164,2.9149214824852434,147.3530403137207,142.15288818359377
2025-06-27 17:30:00+00:00,157.75,157.75,157.85000610351562,155.4600067138672,157.49000549316406,69085783,77.75789592953144,4.165153265211046,1.000185426180642,3.164967839030404,147.99054031372071,142.67328826904296
2025-06-30 13:30:00+00:00,157.82550048828125,157.82550048828125,158.46240234375,155.9600067138672,158.40499877929688,97808941,77.85027300823978,4.3156300270945565,0.9205297504513216,3.3951002766432348,148.74906539916992,143.1595782470703
2025-06-30 17:30:00+00:00,157.8699951171875,157.8699951171875,158.66000366210938,156.83999633789062,157.8249969482422,46545508,77.90850424171707,4.387893386122926,0.7942344875837524,3.5936588985391733,149.54456481933593,143.6611801147461
2025-07-01 13:30:00+00:00,154.27499389648438,154.27499389648438,157.1999969482422,151.49000549316406,156.25999450683594,138586560,63.404611095526334,4.1077247707629,0.411252697778981,3.696472072983919,149.97706451416016,144.10768005371094
2025-07-01 17:30:00+00:00,153.27999877929688,153.27999877929688,154.8800048828125,152.91009521484375,154.27200317382812,52629146,60.071318190649535,3.7620349371779582,0.0524502913552313,3.709584645822727,150.40756454467774,144.547080078125
2025-07-02 13:30:00+00:00,157.2053985595703,157.2053985595703,157.60000610351562,152.97999572753906,153.02999877929688,109720588,67.36139152539182,3.761460435363375,0.0415006316325183,3.7199598037308568,151.0263343811035,144.9791879272461
2025-07-02 17:30:00+00:00,157.24000549316406,157.24000549316406,157.42999267578125,156.50999450683594,157.2050018310547,41349046,67.41787095380884,3.720905348184374,0.0007564355628133,3.720148912621561,151.68633499145508,145.4141879272461
2025-07-03 13:30:00+00:00,159.37969970703125,159.37969970703125,160.97999572753906,157.77000427246094,158.35000610351562,113041559,70.78415240944929,3.8174157972479463,0.0778135077011081,3.739602289546838,152.39857025146483,145.87278198242188
2025-07-07 13:30:00+00:00,158.3188018798828,158.3188018798828,159.30540466308594,157.3419952392578,158.1999969482422,89980523,67.08337955550088,3.7648960569155743,0.0202350138949891,3.7446610430205856,153.04101028442383,146.34292602539062
2025-07-07 17:30:00+00:00,158.24000549316406,158.24000549316406,158.77000427246094,157.72999572753906,158.3144989013672,34457565,66.80401174515656,3.674557562194252,-0.0560827846610667,3.730640346855319,153.77876052856445,146.71022613525392
2025-07-08 13:30:00+00:00,159.5850067138672,159.5850067138672,159.8699951171875,158.3916015625,159.3300018310547,79721602,69.16455876947799,3.669197784081831,-0.0491540502187906,3.7183518343006217,154.56901092529296,147.11832641601563
2025-07-08 17:30:00+00:00,160.00010681152344,160.00010681152344,160.22000122070312,159.25,159.5800018310547,39894901,69.87650509283674,3.65629770606796,-0.0496433025861295,3.7059410086540896,155.34872589111328,147.62908264160157
2025-07-09 13:30:00+00:00,162.56500244140625,162.56500244140625,164.4199981689453,161.16000366210938,161.19000244140625,122511392,73.88826040039112,3.8091306558076496,0.0825517177228478,3.726578938084802,156.2682258605957,148.18358276367186
2025-07-09 17:30:00+00:00,162.8300018310547,162.8300018310547,163.2100067138672,162.49000549316406,162.55999755859375,41941100,74.26953387489796,3.906602226933984,0.1440186310793456,3.7625835958546383,157.0499755859375,148.6887826538086
2025-07-10 13:30:00+00:00,163.44769287109375,163.44769287109375,164.3699951171875,161.61000061035156,164.36000061035156,104922748,75.17929224221137,3.987723657911459,0.1801120496454569,3.8076116082660025,157.83086013793945,149.2103366088867
2025-07-10 17:30:00+00:00,164.10499572753906,164.10499572753906,164.49000549316406,163.38999938964844,163.44500732421875,49070325,76.1458359709866,4.058270606252307,0.2005271983890435,3.857743407863264,158.3411102294922,149.6601364135742
2025-07-11 13:30:00+00:00,166.1822967529297,166.1822967529297,167.88999938964844,163.52000427246094,163.71499633789062,128992090,78.93734512902357,4.233004956906598,0.3002092392346669,3.932795717671931,158.934725189209,150.1583822631836
2025-07-11 17:30:00+00:00,164.8800048828125,164.8800048828125,166.25,164.8300018310547,166.19000244140625,47780074,73.15736324665772,4.217779185507794,0.2279867742686905,3.989792411239104,159.37722549438476,150.6401824951172
2025-07-14 13:30:00+00:00,165.08009338378906,165.08009338378906,165.49000549316406,162.02000427246094,165.4250030517578,95627957,73.47868307856676,4.173745778529593,0.1471626938323913,4.026583084697202,159.8772300720215,151.1051824951172
2025-07-14 17:30:00+00:00,164.07000732421875,164.07000732421875,165.22000122070312,164.0,165.0800018310547,31069406,68.98902474111975,4.011105950321337,-0.0123817075006922,4.023487657822029,160.20648040771485,151.55500854492186
2025-07-15 13:30:00+00:00,170.52499389648438,170.52499389648438,172.39999389648438,169.1981964111328,171.13999938964844,162053660,78.1690847672418,4.352898678141514,0.2635288162555875,4.089369861885927,160.84523010253906,152.16650848388673
2025-07-15 17:30:00+00:00,170.5500030517578,170.5500030517578,171.11000061035156,169.94000244140625,170.52999877929688,48950482,78.19601588113859,4.57307435274447,0.3869635926868344,4.186110760057636,161.4814552307129,152.73520843505858
2025-07-16 13:30:00+00:00,170.9022979736328,170.9022979736328,171.75,168.89999389648438,171.0,110059766,78.5965669141566,4.721565153078757,0.4283635144168967,4.29320163866186,162.13307037353516,153.31945434570312
2025-07-16 17:30:00+00:00,171.33999633789062,171.33999633789062,171.4499053955078,170.6240997314453,170.91000366210938,33627026,79.11003439958921,4.8190131977478075,0.4206492472687575,4.39836395047905,162.98632049560547,153.8908541870117
2025-07-17 13:30:00+00:00,173.72000122070312,173.72000122070312,174.16000366210938,170.8300018310547,172.05999755859375,105433424,81.68319471583247,5.030301790943668,0.5055502723716936,4.524751518571974,164.0083206176758,154.51425415039063
2025-07-17 17:30:00+00:00,173.1114044189453,173.1114044189453,173.9167022705078,173.00999450683594,173.71499633789062,40616439,79.00334105390671,5.089966877883455,0.4521722874491845,4.637794590434271,164.80362091064453,155.1233822631836
2025-07-18 13:30:00+00:00,172.64999389648438,172.64999389648438,174.24000549316406,171.25999450683594,173.72999572753906,98323961,76.94230278298252,5.0419000310686215,0.3232843525074802,4.718615678561141,165.57412033081056,155.69738220214845
2025-07-18 17:30:00+00:00,172.38999938964844,172.38999938964844,172.73500061035156,171.8249969482422,172.64520263671875,33541565,75.7432293601889,4.926042967849952,0.1659418314310485,4.760101136418903,166.2246353149414,156.27098205566406
2025-07-21 13:30:00+00:00,172.55479431152344,172.55479431152344,173.3800048828125,171.4499969482422,172.73500061035156,74833722,75.99854795729468,4.792280556328507,0.025743535927682,4.766537020400825,166.93643493652343,156.8652780151367
2025-07-21 17:30:00+00:00,171.4600067138672,171.4600067138672,172.80999755859375,171.05999755859375,172.55819702148438,28892341,70.67631257478435,4.545534578755593,-0.1768019533161853,4.722336532071778,167.5974349975586,157.40787811279296
2025-07-22 13:30:00+00:00,168.26499938964844,168.26499938964844,171.35000610351562,164.5800018310547,171.22000122070312,136718678,57.92676602592921,4.045541737656748,-0.5414358355320239,4.586977573188772,168.03143463134765,157.87317810058593
2025-07-22 17:30:00+00:00,167.00999450683594,167.00999450683594,168.4199981689453,166.75999450683594,168.25999450683594,34998344,53.81979941819134,3.5075920653730748,-0.8635084062525582,4.371100471625633,168.38192901611328,158.3602780151367
2025-07-23 13:30:00+00:00,169.03500366210938,169.03500366210938,170.39999389648438,167.97000122070312,169.52000427246094,88447906,58.88512246890149,3.207688157134214,-0.930729851593135,4.138418008727349,168.70542907714844,158.90177795410156
2025-07-23 17:30:00+00:00,170.8300018310547,170.8300018310547,171.25999450683594,168.97999572753906,169.03990173339844,48430379,62.78207562177742,3.0793565939896155,-0.8472491317901873,3.926605725779803,169.10542907714844,159.40587799072264
2025-07-24 13:30:00+00:00,173.43240356445312,173.43240356445312,173.67999267578125,171.3000030517578,172.4499969482422,82360932,67.57981531896411,3.1513185378483968,-0.6202297503451253,3.771548288193522,169.60466461181642,159.9811260986328
2025-07-24 17:30:00+00:00,173.77999877929688,173.77999877929688,173.8300018310547,173.22000122070312,173.42999267578125,33531594,68.17002317739859,3.199514909430718,-0.4576267030102436,3.6571416124409617,170.0884147644043,160.56012603759766
2025-07-25 13:30:00+00:00,173.8843994140625,173.8843994140625,174.72000122070312,172.96499633789062,173.61500549316406,78367026,68.3563562831581,3.20914214681207,-0.3583995725031137,3.5675417193151837,170.47351989746093,161.15701416015625
2025-07-25 17:30:00+00:00,173.49000549316406,173.49000549316406,174.05999755859375,173.00999450683594,173.88499450683594,33271372,66.76626327708077,3.14865181036609,-0.335111927159275,3.483763737525365,170.9040199279785,161.72411437988282
2025-07-28 13:30:00+00:00,175.2100067138672,175.2100067138672,175.57000732421875,173.97000122070312,174.02000427246094,73793674,70.03948974616756,3.2025850992993696,-0.2249429105807965,3.427528009880166,171.41051559448243,162.3189144897461
2025-07-28 17:30:00+00:00,176.75,176.75,176.97999572753906,175.19869995117188,175.1999969482422,45671807,72.63797289005818,3.331192296083344,-0.0770685710374579,3.408260867120802,172.04451522827148,162.98421447753907
2025-07-29 13:30:00+00:00,176.19529724121094,176.19529724121094,179.3800048828125,175.1699981689453,177.9600067138672,106627957,70.27374161716847,3.3497408222519027,-0.0468160358951199,3.3965568581470227,172.32803039550782,163.6325204467773
2025-07-29 17:30:00+00:00,175.50999450683594,175.50999450683594,176.6300048828125,175.23789978027344,176.1999969482422,34897597,67.35688514576715,3.2714314343454873,-0.1001003390412282,3.3715317733867156,172.5760299682617,164.25460418701172
2025-07-30 13:30:00+00:00,179.00669860839844,179.00669860839844,179.39999389648438,176.0399932861328,176.5500030517578,84838062,73.41934371055645,3.451736013924119,0.0641633924299225,3.3875726214941966,172.98125,164.95123809814453
2025-07-30 17:30:00+00:00,179.2899932861328,179.2899932861328,179.88999938964844,177.55999755859375,179.00999450683594,58359110,73.84318788564731,3.576263268354296,0.1509525174880792,3.425310750866217,173.3787498474121,165.59313781738285
2025-07-31 13:30:00+00:00,179.02000427246094,179.02000427246094,183.2899932861328,178.68350219726562,182.92999267578125,126970283,72.65415642947141,3.611534634485565,0.1489791068954784,3.462555527590087,173.64375,166.21693786621094
2025-07-31 17:30:00+00:00,177.85000610351562,177.85000610351562,179.44000244140625,175.92999267578125,179.0,62236784,67.57607519140123,3.504678618581522,0.0336984727931479,3.470980145788374,173.88068008422852,166.69593811035156
2025-08-01 13:30:00+00:00,173.10989379882812,173.10989379882812,176.5399932861328,170.88999938964844,174.08999633789062,131363795,51.78445410605982,3.002891543427154,-0.3744708818889766,3.3773624253161305,173.9036750793457,167.07193603515626
2025-08-01 17:30:00+00:00,173.58999633789062,173.58999633789062,174.6999969482422,171.7949981689453,173.10499572753906,54895239,52.98290326099253,2.613831313377574,-0.6108248895508455,3.2246562029284194,173.96367492675782,167.42313598632813
2025-08-04 13:30:00+00:00,179.02999877929688,179.02999877929688,179.10000610351562,174.55999755859375,175.16000366210938,82564807,63.92476976731714,2.7131851021018463,-0.4091768806612585,3.122361982763105,174.28743515014648,167.90213592529298
2025-08-04 17:30:00+00:00,179.97000122070312,179.97000122070312,179.99000549316406,178.69000244140625,179.0399932861328,41447730,65.42220308930254,2.835092850962667,-0.2298153054403506,3.0649081564030176,174.7129348754883,168.3518359375
2025-08-05 13:30:00+00:00,178.02999877929688,178.02999877929688,180.2599945068359,175.89999389648438,179.6199951171875,102384058,59.89638048184352,2.743537840060952,-0.2570962530736524,3.0006340931346047,175.2011848449707,168.75743591308594
2025-08-05 17:30:00+00:00,178.25999450683594,178.25999450683594,179.11439514160156,177.65150451660156,178.0399932861328,38389230,60.32423805672225,2.658888555197336,-0.2733964303498148,2.932284985547151,175.7636848449707,169.16612579345704
2025-08-06 13:30:00+00:00,178.42999267578125,178.42999267578125,179.42999267578125,176.25,176.3249969482422,84062981,60.65833884930424,2.5758282736366027,-0.285165369528439,2.860993643165042,176.2334342956543,169.5773257446289
2025-08-06 17:30:00+00:00,179.41000366210938,179.41000366210938,179.89999389648438,178.2689971923828,178.4199981689453,35217717,62.6128834543687,2.5595759006834555,-0.2411341939852693,2.800710094668725,176.66243438720704,170.0800259399414
2025-08-07 13:30:00+00:00,179.97000122070312,179.97000122070312,183.8800048828125,179.4199981689453,181.5500030517578,99297035,63.72199731763383,2.562345773833812,-0.1906914566679307,2.7530372305017425,176.98931427001952,170.61382598876952
2025-08-07 17:30:00+00:00,180.8699951171875,180.8699951171875,180.88999938964844,178.7949981689453,179.96499633789062,40108620,65.49369932856703,2.607109765636011,-0.1167419718925852,2.723851737528596,177.34381408691405,171.08711791992187
2025-08-08 13:30:00+00:00,181.8849945068359,181.8849945068359,183.3000030517578,180.3999938964844,181.5500030517578,81122723,67.42580931049517,2.6934392288645483,-0.0243300069312386,2.717769235795787,177.74384384155277,171.5800177001953
2025-08-08 17:30:00+00:00,182.75,182.75,183.05999755859375,181.8500061035156,181.8800048828125,31437878,69.01794971638994,2.7993850957619486,0.0652926879729292,2.7340924077890194,178.20684356689452,172.0474237060547
2025-08-11 13:30:00+00:00,183.23550415039065,183.23550415039065,183.83999633789065,180.25,182.16000366210935,87864456,69.90701124404198,2.8892189681969,0.1241012483263044,2.7651177198705956,178.6081184387207,172.54575775146483
2025-08-11 17:30:00+00:00,182.0850067138672,182.0850067138672,183.46499633789065,181.5,183.23500061035156,35122255,65.1369242222772,2.8348984862144846,0.0558246130751109,2.7790738731393736,178.87486877441407,173.0226577758789
2025-08-12 13:30:00+00:00,182.2400054931641,182.2400054931641,182.9900054931641,179.4600067138672,182.9600067138672,95290596,65.47868342934818,2.772397743565733,-0.0053409036589124,2.7777386472246457,179.1771041870117,173.47575775146484
2025-08-12 17:30:00+00:00,183.1000061035156,183.1000061035156,184.47999572753903,182.1750030517578,182.2400054931641,34699548,67.38886895581277,2.760439686264249,-0.0138391687683174,2.7742788550325663,179.5566047668457,173.93775573730468
2025-08-13 13:30:00+00:00,180.9900054931641,180.9900054931641,183.968994140625,179.35000610351562,182.6150054931641,123294802,58.79312882391304,2.5512936988203307,-0.1783881249697887,2.7296818237901195,179.655770111084,174.30625579833983
2025-08-13 17:30:00+00:00,181.57000732421875,181.57000732421875,181.9199981689453,180.47000122070312,180.97999572753903,41218239,60.29246661240979,2.404626262715425,-0.2600444488597557,2.6646707115751807,179.76977081298827,174.68105590820312
2025-08-14 13:30:00+00:00,182.1649932861328,182.1649932861328,183.02000427246097,179.4600067138672,179.7949981689453,87622957,61.826904330986,2.3097759976267582,-0.2839157711587381,2.5936917687854963,179.92702026367186,175.0554019165039
2025-08-14 17:30:00+00:00,182.0,182.0,182.2400054931641,181.4217071533203,182.1649932861328,30601823,61.12153777449641,2.195979020699099,-0.3181701984691183,2.514149219168217,180.1345199584961,175.41330200195313
2025-08-15 13:30:00+00:00,179.70010375976562,179.70010375976562,181.8999938964844,178.04469299316406,181.7599945068359,100428800,52.18429004276029,1.8983289367547511,-0.4926562259307729,2.3909851626855243,180.46403045654296,175.68365814208985
2025-08-15 17:30:00+00:00,180.44000244140625,180.44000244140625,180.5399932861328,179.48500061035156,179.6999969482422,36225526,54.489799795378595,1.7025171824932954,-0.5507743841537831,2.2532915666470785,180.80653076171876,175.9948580932617
2025-08-18 13:30:00+00:00,181.49920654296875,181.49920654296875,182.93499755859375,180.60450744628903,180.6499938964844,83503448,57.63869204447984,1.614196423780669,-0.5112761142931279,2.125472538073797,180.92999114990235,176.32324035644533
2025-08-18 17:30:00+00:00,181.97999572753903,181.97999572753903,182.61000061035156,181.1349945068359,181.48500061035156,31788170,59.02459255194455,1.564957400495416,-0.4484121100627045,2.0133695105581206,181.03049087524417,176.6814401245117
2025-08-19 13:30:00+00:00,176.69509887695312,176.69509887695312,182.5,175.75,182.42999267578125,117782744,42.5468800609614,1.0869583326269492,-0.7411289423449372,1.8280872749718864,180.96374588012696,176.8048422241211
2025-08-19 17:30:00+00:00,175.64999389648438,175.64999389648438,177.22999572753906,175.49000549316406,176.6699981689453,48523403,40.159298965523874,0.6167004510102458,-0.9691094591693126,1.5858099101795584,180.83324584960937,176.90684204101564
2025-08-20 13:30:00+00:00,173.47500610351562,173.47500610351562,175.11000061035156,168.80099487304688,175.10000610351562,152373833,35.672785048195465,0.0677335636833049,-1.2144610771970028,1.2821946408803078,180.5854965209961,176.9582962036133
2025-08-20 17:30:00+00:00,175.38999938964844,175.38999938964844,175.5299072265625,172.56019592285156,173.47000122070312,48264463,41.83426746474572,-0.2103775937466707,-1.194057787701583,0.983680193954912,180.38449630737304,177.03929626464844
2025-08-21 13:30:00+00:00,174.26499938964844,174.26499938964844,176.89999389648438,173.80999755859375,174.8300018310547,89367969,39.44402664921532,-0.5156170749952764,-1.199437815160151,0.6838207401648745,180.0992462158203,177.05019622802735
2025-08-21 17:30:00+00:00,174.9709930419922,174.9709930419922,175.19000244140625,174.2550048828125,174.26499938964844,31987001,41.695388748306186,-0.692570256698275,-1.1011127974905195,0.4085425407922446,179.80429611206054,177.0873880004883
2025-08-22 13:30:00+00:00,178.2949981689453,178.2949981689453,178.58999633789062,171.1999969482422,172.65499877929688,120045101,50.943095939020935,-0.5581534486836119,-0.7733567915806853,0.2152033428970733,179.62479629516602,177.2002880859375
2025-08-22 17:30:00+00:00,178.02000427246094,178.02000427246094,178.5399932861328,177.63999938964844,178.2949981689453,37088216,50.23324291748054,-0.4684172466972711,-0.5468964716754756,0.0784792249782044,179.38829650878907,177.31288818359374
2025-08-25 13:30:00+00:00,181.0,181.0,181.91000366210935,176.57000732421875,178.35499572753906,106684258,57.194117732368866,-0.1550525603607297,-0.1868254282711473,0.0317728679104175,179.27652130126953,177.48179229736328
2025-08-25 17:30:00+00:00,179.83999633789062,179.83999633789062,181.6699981689453,179.5800018310547,181.00010681152344,39743465,54.0263143042374,-0.000307841144405,-0.0256645672438581,0.025356726099453,179.1642707824707,177.64939208984376
2025-08-26 13:30:00+00:00,181.6199951171875,181.6199951171875,181.9499969482422,178.80999755859375,180.00999450683594,87959387,57.88133313238637,0.2629286117598042,0.1900575085282809,0.0728711032315233,179.13327026367188,177.91649200439454
2025-08-26 17:30:00+00:00,181.6999969482422,181.6999969482422,182.38999938964844,180.88999938964844,181.6150054931641,41456505,58.05158724824821,0.4725535729311616,0.3197459757597106,0.1528075971714509,179.0632698059082,178.21029205322264
2025-08-27 13:30:00+00:00,181.93499755859375,181.93499755859375,182.44000244140625,179.10020446777344,182.07000732421875,115402495,58.581219059299976,0.6501509151541143,0.3978746543861306,0.2522762607679836,179.1105194091797,178.46829193115235
2025-08-27 17:30:00+00:00,181.6000061035156,181.6000061035156,182.4900054931641,180.92999267578125,181.93499755859375,54898849,57.46736262442613,0.7551620396797318,0.4023086231293985,0.3528534165503333,179.11201934814454,178.68369201660155
2025-08-28 13:30:00+00:00,179.91419982910156,179.91419982910156,184.47000122070312,176.41000366210938,180.82000732421875,192602375,52.09880975084832,0.6943496049282771,0.273196950702355,0.4211526542259221,178.99947967529295,178.81332794189453
2025-08-28 17:30:00+00:00,180.1999969482422,180.1999969482422,181.5500030517578,179.79100036621094,179.9149932861328,66043893,52.90209978289482,0.6615903495424504,0.1923501562532226,0.4692401932892278,178.90947952270508,178.94172790527344
2025-08-29 13:30:00+00:00,173.52000427246094,173.52000427246094,178.11000061035156,173.14500427246094,178.11000061035156,158194061,37.1996414456241,0.0955078664907489,-0.2989858614387831,0.394493727929532,178.60047454833983,178.93444000244142
2025-08-29 17:30:00+00:00,174.27999877929688,174.27999877929688,174.50999450683594,173.25,173.53500366210938,57079692,39.40339087228628,-0.2884661167393858,-0.5463678757351342,0.2579017589957484,178.29247436523437,178.95023986816406
2025-09-02 13:30:00+00:00,169.23500061035156,169.23500061035156,172.37899780273438,167.2200927734375,170.0500030517578,158947574,31.50098304464109,-0.9884630673143135,-0.9970918610480496,0.008628793733736,177.67926406860352,178.83073974609374
2025-09-02 17:30:00+00:00,170.75,170.75,171.1199951171875,168.97999572753906,169.22999572753906,54624786,35.67308302906122,-1.4047745380512993,-1.1307226654280282,-0.274051872623271,177.11776428222657,178.71073974609374
2025-09-03 13:30:00+00:00,170.7834930419922,170.7834930419922,172.41000366210938,169.52000427246094,170.96600341796875,94211986,35.766228257558346,-1.712263857494861,-1.150569587897272,-0.5616942695975891,176.82218399047852,178.60250366210937
2025-09-03 17:30:00+00:00,170.6300048828125,170.6300048828125,170.9499969482422,168.875,170.77999877929688,47895425,35.512450541795616,-1.9459053842014953,-1.1073688916831248,-0.8385364925183704,176.57118453979493,178.50490386962892
